,RegionID,RegionName,StateName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
2464,38414,Erie,Colorado,2465,297700,292000,290700,301800,298200,296200,292300,295700,295500,285300,294400,293000,311700,299000,295200,276400,278400,279100,290000,295500,292900,299600,317200,336300,327000,313800,292500,293500,294000,310900,322400,320000,321300,323600,329700,334400,330100,332400,326200,324500,317300,318700,320100,325500,330000,336600,334500,322800,332200,333600,347500,338000,340300,346700,352200,356000,356000,355000,362900,366400,373100,365400,371000,375200,382900,384200,383200,390300,384500,405200,404800,410500,384900,406500,423100,427800,414600,404400,417600,417900,415900,425300,430300,437300,421000,423900,424500,439200,447400,449800,450500,439400,455500,458100,466800,463000,467100,467300,462000,470500,477800,476600,470000,474900,482000,479600,476400,477800,491500,502200,501400,497600,498600,501800,505600,504700,518900,531100,539900,541700,545000,535700,528000
2465,36664,Kaufman,Texas,2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126900,147000,141300,123000,111700,117800,134900,138300,144600,149500,156400,160400,156600,146700,142200,146400,157500,160200,153900,142700,141600,161700,169300,175300,162700,171200,174900,197100,188600,189800,164800,173200,163300,161400,178800,177900,177400,146700,150400,153800,160700,165700,184700,200800,212700,200700,185000,229400,218100,195800,143800,159000
2466,29455,Temple,Georgia,2467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63500,68300,69800,77700,80300,86900,97200,97400,100800,89000,94300,96100,95100,91800,82300,87800,91600,107800,102800,99500,97500,103500,103300,101100,106300,111300,125100,120200,120600,112300,117000,117100,111800,114200,115300,120000,122100,118300,117600,110900,117100,115100,116200,116600,119900,122100,124200,125400,123600,121700,115900,123600,121200,126800,129300,135000,138800,131500,131400,129400,134900,141400,151700,149700,144200,140400,142400,147000,144700,151300,148300,150200,143700,146300,146400,150500,152500,157600,155300,155700,152800,160000,155900,158500,152400,155300,150600,151700,162700
2467,20417,Semmes,Alabama,2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127400,124200,120200,117300,116500,122200,126400,137100,136100,134400,122400,126400,124800,129400,129000,129800,130100,150700,152300,155000,133900,132000,122500,130400,134000,146200,146300,143600,135900,131600,138700,169400,172700,172900,141700,137400,130700,134800,133000,138600,140100,146300,151100,153300,153700,151200,147000,143800,142400,145400,153400,155300,148400,142200,140400,164200,162600,174900,163100
2468,35765,Prospect,Kentucky,2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378500,375900,349100,330900,338700,380600,382800,365800,329000,336300,352100,381300,354900,380000,351300,362000,349800,355900,385300,370700,384300,379400,396300,382000,375600,349000,363100,375200,389000,386400,366900,386500,402600,411600,401200,404100,420200,422400,429600,450200,459800,439400,404000,387200,415900,416200,407400,399000,405500,440900,455100,478300,489500,482500,464500,441700,419800,408600,397800,419400,435700,471900,479300,488700,470300
2469,33015,Murphy,Texas,2470,247600,269400,283300,248000,234400,222700,239900,246200,251900,245800,245700,254800,249900,239100,239100,251500,267700,248600,243000,246200,249700,264000,247100,257100,247100,250700,244600,236300,242400,239600,248600,253400,258800,265900,263400,260500,241400,247600,253100,268700,274300,285200,277600,278000,278900,293100,297500,288900,287000,279600,298300,320000,323500,316300,293600,306200,307600,313900,304800,288400,300600,316600,337200,329900,306200,292900,293800,316000,330000,334700,334600,338500,345700,344200,348500,346000,338600,338900,347100,353700,352700,340100,345400,351500,352900,357100,383000,385800,387100,358000,367500,370300,381100,367800,367100,366100,382200,389400,389500,384700,393800,372300,378100,355200,375300,385200,396600,401200,372000,362100,361500,379000,374000,360200,365600,367700,374700,378500,390700,394000,370600,362700,386200
2470,4171,Colonia,New Jersey,2471,311700,310500,308700,339200,339700,341000,323100,328000,337600,332700,325000,314300,335100,340700,332400,301900,305800,310100,302900,286900,279700,278500,275800,271900,275500,283000,298700,305200,307800,285500,289900,273700,286700,265200,271000,270300,279100,285700,283200,283700,285300,286900,296000,292500,303300,293700,304900,308300,328500,334500,311000,307700,303300,319100,320200,311100,310300,309500,311200,312200,321600,313600,317700,307900,310000,312300,310500,330200,326900,326300,311700,304500,294500,295100,295700,310900,321400,327200,330300,327600,323400,313800,306700,318300,328200,341400,342500,343300,339600,341900,340800,348500,360800,346000,349300,341100,357200,350100,348000,354600,350800,350400,345100,346100,338000,344000,357200,356100,348500,324600,332700,334500,366000,358800,367500,361700,380000,372600,379200,363700,351900,351600,368700
2471,30401,Bellaire,Texas,2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674000,725400,747700,786100,712400,741300,666800,759300,739700,728100,702400,701200,740000,780800,744800,849200,732500,763000,683800,729800,738900,723200,639500,610900,623400,716200,761300,764200,795000,814100,841000,863400,868900,850100,846400,839400,887300,907900,907000,875800,837000,840000,1012000,1111600,1122800,880300,798900,858700,912300,934200,911100,952900,969400,916800,831900,809800,805900,890400,916600,935600,934300,889300,977200,948400,979700,847800,853300,828900,814900,849900,722900,729800,691400,806200,810000,829400,816700,835900,758600,764300,633000,670000,668800,765100,733000,734600,751300,850800,821500,800200,769400,800800,736500,614200,607300
2472,40287,Pembroke,Massachusetts,2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280400,286300,333500,320200,344100,302400,300900,275500,260600,284200,286600,287800,255500,269500,300400,310000,315300,299000,288600,281000,283700,275900,275000,263300,256700,260100,287400,287100,282300,284100,300600,319600,325400,329500,327000,334200,341800,325200,299900,296900,300500,298300,296500,311200,333800,344700,318000,321800,310400,330600,338200,347300,348200,365700,377500,367600,335500,341000,361900,367300,374200,368600,358400,340100,346400,367200,370500,352500,373000,371200,391500,373900,379900,384700,362600,367500,370300,375800,372200,368000,365700,361800,366300,369600,390300,389000,400700,396500,406100,381400,362800,353200,370400,370900,360900
2473,18373,Great Falls,Virginia,2474,1005800,965100,947900,1061900,1086000,1111100,1017600,1023600,1141300,1142600,1138300,1036800,1035200,1051900,1094100,972000,1001800,918400,951100,885700,1037600,1117600,1109000,1047500,1029900,1022000,919600,929600,865800,915800,884200,952800,1002000,1015800,1018000,1077500,1014400,1065000,947900,936000,954900,1013400,1042300,1046800,1096200,1129500,1081300,1022600,991100,1081900,1046100,1072200,1025000,985100,1057100,1046500,1241600,1176600,1260300,1101700,1189400,1045400,1082000,970200,1019200,1028800,1075700,1045200,1025000,1025100,966800,954200,931600,993300,1039700,1016600,1012500,1025900,1006000,985100,913200,939200,953700,998700,960800,1015100,1022600,1096200,1024200,1002000,967000,1002400,977400,1001600,994000,1038000,982600,937300,932700,1004900,1024500,974000,895700,924800,909000,871100,907500,974900,1118700,1064000,1107800,1050300,1049900,1013500,955000,986500,997600,987700,959200,929800,1009100,1086500,1144600
2474,397583,Sharon,Massachusetts,2475,,,,,,,,,,,,,,,,,,,,,,,,,,394700,365700,445600,405500,412100,351600,394200,409900,399500,386300,434800,431800,440700,391800,389600,384200,385700,421800,464800,500000,513600,512800,494300,497100,479600,498900,475900,467200,440300,440900,450800,480800,469400,472300,454800,491600,493100,478100,458400,456700,461000,458800,469900,477400,489400,467200,501600,532800,521200,502700,482000,511100,524200,530000,510300,486500,473100,491000,496300,465300,449300,443300,486100,500700,532000,516100,498100,453500,495700,525200,534200,476000,479500,496100,544000,558200,564200,545000,528300,520300,512700,486600,488400,490300,515200,523900,532000,522300,505400,515700,508500,512700,530400,515200,549900,494600,543000,
2475,51492,Collinsville,Oklahoma,2476,132800,132900,127100,125300,130000,137900,142800,140900,136800,125900,116600,114600,114100,124000,123000,131800,129000,134500,130600,133600,132200,138200,133100,129700,110400,110600,109800,130900,133100,135800,132700,140800,128600,129600,121900,136600,138100,135400,136700,134300,140200,138200,137300,134600,133500,131300,132000,134900,137300,141000,141900,145300,149500,147800,150500,144300,144200,140800,144100,152400,151400,142200,131500,136800,143000,147900,146400,152800,167000,176400,174700,161100,148700,148100,144400,145700,145100,145700,144000,146000,159900,165400,163900,150700,147900,145500,146500,146300,151800,153800,157500,166700,171300,171000,164700,156800,158400,158300,164600,161400,159000,173100,173200,183600,167200,170400,160900,162600,165800,167600,171100,166100,166400,162600,166600,171300,183000,179400,178300,173700,170200,171600,170300
2476,33068,New Haven,Indiana,2477,,,,84200,87200,89800,79100,77600,89500,98700,100000,91800,74800,71500,67100,79000,79900,83800,79000,88500,97300,102200,87100,76200,75500,74100,75000,72700,81300,84500,87500,89900,103100,103700,110300,103300,100900,97300,91000,90000,85500,83300,88000,87700,89700,79500,94500,96000,91200,92800,89100,98300,81500,82600,86200,89300,88300,82900,76100,80500,78900,88700,84800,99500,100900,104900,96400,91100,94700,100400,106700,92800,88500,90300,105500,110400,105700,105300,103400,105300,103000,109200,112400,109800,115400,109400,112000,96600,105000,107900,109700,105700,106500,115000,114800,112100,111500,104500,111400,112700,121400,118400,119800,126300,126000,123400,121600,125200,132300,128500,130300,128700,127300,136700,128200,135400,133900,141500,139800,139600,144200,151400,152900
2477,17827,Dumont,New Jersey,2478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313400,307400,319100,322200,324400,330300,329500,336100,328500,316100,313100,289600,309300,318900,342000,330900,327400,325000,326700,330200,330800,360500,344000,347600,329100,348900,350000,354100,354700,349900,347800,365300,366500,380500,357600,358500,359800,360200,359800,340000,345900,350600,359200,362100,364200,365100,369800,375400,375300,380000,376600,381800,374000,360100,359000,380200,385100,390000,381300,403400,386200,376500,366000,363500,385800,396700,419300,426400,421400,429500,409000
2478,396788,Town of East Greenbush,New York,2479,175100,176600,159900,172100,182300,191900,197300,192900,195100,181900,174300,173200,186800,220400,206600,186000,160400,165000,175400,172000,170600,170000,160500,151600,140100,153600,155000,171400,176300,192300,184400,179800,188200,208800,203900,194800,171200,178400,183500,194400,188800,190300,183400,182100,178300,178100,191900,196100,195600,177900,161900,182000,182200,188000,166300,163900,167700,168200,170300,178300,202100,215300,188600,161700,155800,165800,167800,170200,174600,172000,162600,165200,198100,204500,218800,199900,205100,188800,182600,175400,176200,175700,176000,171700,171700,167400,178100,174700,177500,183000,192400,204000,205400,212600,208600,207200,198900,197600,193800,188000,191200,200200,196700,194500,187500,186600,198900,191300,198100,184800,184700,198700,198300,215800,208500,215900,207100,197500,193000,214300,225200,246900,223800
2479,55135,Westbrook,Maine,2480,,,,185700,182600,181700,166800,167300,164200,167500,163800,156100,162500,149700,151900,141600,158000,159300,176500,173600,180400,167300,172900,165600,167900,165700,176700,180300,181100,171900,169100,166500,159600,159800,161800,178700,166300,170300,164900,178000,173700,171900,176400,177800,178600,183600,176300,176200,171300,183600,187100,189400,177900,180100,180300,183300,179700,172500,173200,174700,177700,179500,184000,190000,190300,191500,189400,199400,205000,211900,214700,212500,216000,205300,200900,195000,201200,203900,204300,198700,193600,192800,203800,214200,220500,212300,212400,213600,224500,217700,215800,216400,229500,235500,232100,228600,219200,222900,224600,230600,236700,243200,247400,243200,240100,237200,239300,239400,244300,246400,245600,250800,247000,261600,261800,260000,252100,258700,263100,263000,264000,257500,
2480,397291,Town of Owego,New York,2481,,,,,121900,137400,133600,134400,138100,139100,141400,154900,162800,167500,136000,110500,106100,122200,140500,140000,126200,125000,126700,133900,127800,119700,114300,118100,121900,105900,103800,92900,106500,99100,106500,116100,125200,131700,143700,144400,145900,145300,150600,149000,132300,130000,121700,127700,125800,145200,139700,142000,123800,130000,132700,137100,135400,145600,139400,152700,138400,137500,115400,116700,118600,121500,109200,108000,111000,123500,128200,120400,124900,122100,127000,116800,120800,119400,130300,127700,125700,118000,119900,148000,147100,138500,98800,104700,104400,121800,121800,132800,144300,131700,136000,126700,143700,136100,156900,154500,159500,143600,138900,132000,148600,148900,152100,138700,143500,156300,144600,147100,137100,141900,132900,127300,150300,157400,152800,138600,144400,,
2481,32911,Mokena,Illinois,2482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259900,234200,239000,235200,249400,248500,246900,233700,234100,241300,260300,255400,264000,266400,279100,251800,249900,237600,257200,259300,252400,250200,259200,263300,278800,265600,274800,258000,260700,257200,259100,256900,249000,253800,249100,274200,289500,301200,277100,227300,225100,226400,251200,253700,271500,275400,278600,269200,264900,272000,267500,276200,278600,289100,284200,277000,279700,277200,247500,237600,234500,293300,289900,315200,290400,293100,275000,267000,262000,243600,239900,245400,249000,274400,280700,321600,283900,292000,274000,298200,289400,286900,267900,269200,264000,309300
2482,35763,Princeton,Minnesota,2483,,,,,,,,,,,,,,,,122900,117800,109800,123000,116000,112600,109700,115500,115800,118600,102800,112300,103000,112400,105100,115800,117100,118800,119400,127100,123300,129800,125300,125100,121200,126100,144400,141300,149200,140000,139000,138300,131700,140200,134700,147500,151100,162000,156500,155600,144900,150200,148500,151300,150500,143200,147300,155400,164400,167000,164300,160000,158700,158800,168600,171100,169000,167600,163900,160400,146100,149600,156600,168900,172900,171200,184800,188000,200300,185300,193600,189000,185100,168900,161600,182500,196500,189800,185100,183000,191100,197500,208300,216200,216700,210400,207200,208800,204500,211500,201800,204000,208900,213800,219900,236700,237800,241800,221100,216500,199300,199300,203900,223700,224400,213400,225600,244000
2483,36328,Vinton,Virginia,2484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147200,151500,147500,137800,138300,159600,161300,157400,145800,149100,147000,132400,125900,127200,139000,155700,156000,148700,139200,141800,143500,149700,159800,174000,168700,154200,152300,149100,161700,154900,158500,152400,149200,147300,144300,142100,159100,168100,165800,153600,165900,187700,183700,162000,153900,157200,159900,148400,153100,165000
2484,38162,Decatur,Texas,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180300,234000,225600,212600,160000,177800,177000,192700,172300,164000,167400,185700,188200,205000,219800,224400,210700,188000,198600,182100,190400,177100,175500,180600,179600,178900,199500,210000,210800,177400,192100,198700,218500,208700,218600,206200,206300,210100,203500,206200,207400,233700,230300,229300,208900,250300,231300,241600,234800,244000,246900,229100,243800,235900,236400,236900,257700,255300,281900,275600,285200,269000,283900,287100,284300,289200,271400,273200,270200,300800,309300,272800,276400,284600,313300,303800,296800,299500,298100,283300,269300,255100,250200,295500
2485,48052,Tumwater,Washington,2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215500,226500,243700,226600,223800,214100,216400,221100,218000,229100,231500,236500,228200,228300,230400,234900,232700,230800,230900,231800,230900,228800,231700,239200,247100,245800,245000,251900,259600,264900,261900,266200,271300,256000,259600,258700,278800,265400,266800,286100,292500,301500,290300,294100,288000,279600,289000,299400,311900,313800,312100,313500,311300,310500,300400,310300,312100,313300,299400,302500,333700,337900,349200,357800,377400
2486,54702,Tinton Falls,New Jersey,2487,281900,295600,319500,294000,271800,276500,294600,305500,280600,264000,257400,254400,275200,311900,324600,332200,282400,300100,283100,296500,277100,285000,298300,312700,277700,285500,286400,297800,300100,277000,269500,233900,239200,276100,290100,274400,264800,275900,317900,317700,305600,270100,255800,244400,261600,286600,304200,294200,266700,265400,277300,281700,284900,284300,283200,285500,295800,294100,290500,296700,294700,347600,316000,341700,294800,311100,302000,293900,274600,280800,273400,306100,294600,309600,303800,289600,287300,276600,287700,281600,269900,253000,250400,268700,287200,291000,281400,281800,279100,284400,275500,286900,294900,307200,297600,270700,263800,261600,273500,254500,255800,277700,315900,322500,309400,291000,300600,287400,311000,302900,307200,285400,289700,319100,327700,322400,298700,295800,286900,288900,306000,324000,330700
